kappa,lambda_reward,condition,seed,method,top_set_disagreement,strict_flip,calibration_budget,calibration_replicate
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2750809061488673,0.2750809061488673,16,17
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,16,17
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2750809061488673,0.2750809061488673,16,17
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.3592233009708738,16,17
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,16,17
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,17
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,17
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,17
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,17
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,32,17
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3042071197411003,0.3042071197411003,32,17
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,32,17
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,17
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,17
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,17
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,64,17
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,64,17
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36245954692556637,0.3592233009708738,64,17
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,17
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,128,17
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,17
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,128,17
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,128,17
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,128,17
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2459546925566343,0.2459546925566343,0,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,0,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,0,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,0,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.26537216828478966,0.26537216828478966,8,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,8,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2783171521035599,0.2783171521035599,8,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,8,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,8,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.313915857605178,0.313915857605178,8,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,16,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.30097087378640774,0.30097087378640774,16,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2750809061488673,0.2750809061488673,16,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,16,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,16,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,16,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.27184466019417475,0.27184466019417475,32,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,32,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2783171521035599,0.2783171521035599,32,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,32,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,32,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.31715210355987056,0.31715210355987056,32,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,64,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2912621359223301,0.2912621359223301,64,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,64,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,64,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,64,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3268608414239482,0.3268608414239482,64,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,18
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,128,18
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,128,18
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,128,18
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.29449838187702265,0.29449838187702265,128,18
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,128,18
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2459546925566343,0.2459546925566343,0,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,0,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,0,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,0,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,0,19
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2621359223300971,0.2621359223300971,8,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,8,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,8,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,8,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,8,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.32362459546925565,0.32362459546925565,8,19
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2783171521035599,0.2783171521035599,16,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,16,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,16,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,16,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,16,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.32038834951456313,0.32038834951456313,16,19
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,32,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,32,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3106796116504854,0.3106796116504854,32,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,32,19
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.28802588996763756,0.28802588996763756,64,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.284789644012945,0.284789644012945,64,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,64,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.2977346278317152,0.2977346278317152,64,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3592233009708738,0.3592233009708738,64,19
0.3,0.002,confounded,-1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,128,19
0.3,0.002,confounded,0,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,128,19
0.3,0.002,confounded,1,public_residual_init_intervention_calibrated,0.2815533980582524,0.2815533980582524,128,19
0.3,0.002,confounded,2,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,128,19
0.3,0.002,confounded,3,public_residual_init_intervention_calibrated,0.3074433656957929,0.3074433656957929,128,19
0.3,0.002,confounded,4,public_residual_init_intervention_calibrated,0.3656957928802589,0.3656957928802589,128,19
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.3300970873786408,0.3300970873786408,0,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.37216828478964403,0.37216828478964403,0,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,0,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.40129449838187703,0.40129449838187703,0,0
0.3,0.005,confounded,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,0,0
0.3,0.005,confounded,4,public_residual_init_intervention_calibrated,0.37540453074433655,0.37540453074433655,0,0
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,8,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,8,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,8,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.40129449838187703,0.40129449838187703,8,0
0.3,0.005,confounded,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,8,0
0.3,0.005,confounded,4,public_residual_init_intervention_calibrated,0.36893203883495146,0.36893203883495146,8,0
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.3365695792880259,0.3365695792880259,16,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,16,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,16,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.4110032362459547,0.4110032362459547,16,0
0.3,0.005,confounded,3,public_residual_init_intervention_calibrated,0.3559870550161812,0.3559870550161812,16,0
0.3,0.005,confounded,4,public_residual_init_intervention_calibrated,0.36245954692556637,0.36245954692556637,16,0
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,32,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,32,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,32,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.4174757281553398,0.4174757281553398,32,0
0.3,0.005,confounded,3,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,32,0
0.3,0.005,confounded,4,public_residual_init_intervention_calibrated,0.33980582524271846,0.33980582524271846,32,0
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.34951456310679613,0.34951456310679613,64,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,64,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.4174757281553398,0.4174757281553398,64,0
0.3,0.005,confounded,3,public_residual_init_intervention_calibrated,0.35275080906148865,0.35275080906148865,64,0
0.3,0.005,confounded,4,public_residual_init_intervention_calibrated,0.343042071197411,0.343042071197411,64,0
0.3,0.005,confounded,-1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,0
0.3,0.005,confounded,0,public_residual_init_intervention_calibrated,0.3333333333333333,0.3333333333333333,128,0
0.3,0.005,confounded,1,public_residual_init_intervention_calibrated,0.34627831715210355,0.34627831715210355,128,0
0.3,0.005,confounded,2,public_residual_init_intervention_calibrated,0.41423948220064727,0.41423948220064727,128,0
