anchor_id,kappa,condition,mixture,left_action,right_action,crossing,status,top_left,top_point,top_right
339,0.0,confounded,logger2_heavy,minus,base,0.014703630182285155,nonnegative,minus,minus|base,base
339,0.0,confounded,logger2_heavy,minus,plus,0.014794326919554623,nonnegative,base,base,base
339,0.0,confounded,logger2_heavy,base,plus,0.014885023656824092,nonnegative,base,base|plus,plus
340,0.0,confounded,logger2_heavy,minus,base,0.014313370089482302,nonnegative,minus,minus|base,base
340,0.0,confounded,logger2_heavy,minus,plus,0.01440404015380492,nonnegative,base,base,base
340,0.0,confounded,logger2_heavy,base,plus,0.014494710218127538,nonnegative,base,base|plus,plus
342,0.0,confounded,logger2_heavy,minus,base,0.012260430227528984,nonnegative,minus,minus|base,base
342,0.0,confounded,logger2_heavy,minus,plus,0.012350538596693716,nonnegative,base,base,base
342,0.0,confounded,logger2_heavy,base,plus,0.012440646965858448,nonnegative,base,base|plus,plus
343,0.0,confounded,logger2_heavy,minus,base,0.0024629522747178223,nonnegative,minus,minus|base,base
343,0.0,confounded,logger2_heavy,minus,plus,0.0025418126805707986,nonnegative,base,base,base
343,0.0,confounded,logger2_heavy,base,plus,0.002620673086423775,nonnegative,base,base|plus,plus
344,0.0,confounded,logger2_heavy,minus,base,0.002689610122788122,nonnegative,minus,minus|base,base
344,0.0,confounded,logger2_heavy,minus,plus,0.0027825470750695858,nonnegative,base,base,base
344,0.0,confounded,logger2_heavy,base,plus,0.0028754840273510496,nonnegative,base,base|plus,plus
345,0.0,confounded,logger2_heavy,minus,base,0.004124840237609728,nonnegative,minus,minus|base,base
345,0.0,confounded,logger2_heavy,minus,plus,0.004216433426954269,nonnegative,base,base,base
345,0.0,confounded,logger2_heavy,base,plus,0.00430802661629881,nonnegative,base,base|plus,plus
346,0.0,confounded,logger2_heavy,minus,base,0.01399453903559611,nonnegative,minus,minus|base,base
346,0.0,confounded,logger2_heavy,minus,plus,0.014087546708883625,nonnegative,base,base,base
346,0.0,confounded,logger2_heavy,base,plus,0.01418055438217114,nonnegative,base,base|plus,plus
347,0.0,confounded,logger2_heavy,minus,base,0.013238775029931427,nonnegative,minus,minus|base,base
347,0.0,confounded,logger2_heavy,minus,plus,0.013329123902648232,nonnegative,base,base,base
347,0.0,confounded,logger2_heavy,base,plus,0.013419472775365038,nonnegative,base,base|plus,plus
348,0.0,confounded,logger2_heavy,minus,base,0.002997053057964022,nonnegative,minus,minus|base,base
348,0.0,confounded,logger2_heavy,minus,plus,0.0030868807837194923,nonnegative,base,base,base
348,0.0,confounded,logger2_heavy,base,plus,0.0031767085094749625,nonnegative,base,base|plus,plus
349,0.0,confounded,logger2_heavy,minus,base,0.0033377951254649485,nonnegative,minus,minus|base,base
349,0.0,confounded,logger2_heavy,minus,plus,0.003429818983275379,nonnegative,base,base,base
349,0.0,confounded,logger2_heavy,base,plus,0.0035218428410858094,nonnegative,base,base|plus,plus
350,0.0,confounded,logger2_heavy,minus,base,0.0050600189484939495,nonnegative,minus,minus|base,base
350,0.0,confounded,logger2_heavy,minus,plus,0.005153889636238362,nonnegative,base,base,base
350,0.0,confounded,logger2_heavy,base,plus,0.005247760323982775,nonnegative,base,base|plus,plus
351,0.0,confounded,logger2_heavy,minus,base,0.00494437198297204,nonnegative,minus,minus|base,base
351,0.0,confounded,logger2_heavy,minus,plus,0.0049868886580995975,nonnegative,base,base,base
351,0.0,confounded,logger2_heavy,base,plus,0.005029405333227155,nonnegative,base,base|plus,plus
352,0.0,confounded,logger2_heavy,minus,base,0.006699045304334406,nonnegative,minus,minus|base,base
352,0.0,confounded,logger2_heavy,minus,plus,0.006793237229410054,nonnegative,base,base,base
352,0.0,confounded,logger2_heavy,base,plus,0.0068874291544857025,nonnegative,base,base|plus,plus
353,0.0,confounded,logger2_heavy,minus,base,0.004494135886532691,nonnegative,minus,minus|base,base
353,0.0,confounded,logger2_heavy,minus,plus,0.004527080642196701,nonnegative,base,base,base
353,0.0,confounded,logger2_heavy,base,plus,0.004560025397860712,nonnegative,base,base|plus,plus
354,0.0,confounded,logger2_heavy,minus,base,0.005198131999597733,nonnegative,minus,minus|base,base
354,0.0,confounded,logger2_heavy,minus,plus,0.005291555769354528,nonnegative,base,base,base
354,0.0,confounded,logger2_heavy,base,plus,0.005384979539111323,nonnegative,base,base|plus,plus
355,0.0,confounded,logger2_heavy,minus,base,0.005916375208307012,nonnegative,minus,minus|base,base
355,0.0,confounded,logger2_heavy,minus,plus,0.006008511370997338,nonnegative,base,base,base
355,0.0,confounded,logger2_heavy,base,plus,0.006100647533687664,nonnegative,base,base|plus,plus
356,0.0,confounded,logger2_heavy,minus,base,0.006038798780649612,nonnegative,minus,minus|base,base
356,0.0,confounded,logger2_heavy,minus,plus,0.006132883900990205,nonnegative,base,base,base
356,0.0,confounded,logger2_heavy,base,plus,0.006226969021330797,nonnegative,base,base|plus,plus
357,0.0,confounded,logger2_heavy,minus,base,0.006294209067706613,nonnegative,minus,minus|base,base
357,0.0,confounded,logger2_heavy,minus,plus,0.006387817349388147,nonnegative,base,base,base
357,0.0,confounded,logger2_heavy,base,plus,0.006481425631069682,nonnegative,base,base|plus,plus
358,0.0,confounded,logger2_heavy,minus,base,0.006912194766402924,nonnegative,minus,minus|base,base
358,0.0,confounded,logger2_heavy,minus,plus,0.007005095207342937,nonnegative,base,base,base
358,0.0,confounded,logger2_heavy,base,plus,0.007097995648282951,nonnegative,base,base|plus,plus
359,0.0,confounded,logger2_heavy,minus,base,0.004638202614594911,nonnegative,minus,minus|base,base
359,0.0,confounded,logger2_heavy,minus,plus,0.004732287980116379,nonnegative,base,base,base
359,0.0,confounded,logger2_heavy,base,plus,0.004826373345637847,nonnegative,base,base|plus,plus
360,0.0,confounded,logger2_heavy,minus,base,0.005977718779260899,nonnegative,minus,minus|base,base
360,0.0,confounded,logger2_heavy,minus,plus,0.006072412441023245,nonnegative,base,base,base
360,0.0,confounded,logger2_heavy,base,plus,0.006167106102785591,nonnegative,base,base|plus,plus
361,0.0,confounded,logger2_heavy,minus,base,0.00557077327761446,nonnegative,minus,minus|base,base
361,0.0,confounded,logger2_heavy,minus,plus,0.005665778906109753,nonnegative,base,base,base
361,0.0,confounded,logger2_heavy,base,plus,0.005760784534605046,nonnegative,base,base|plus,plus
364,0.0,confounded,logger2_heavy,minus,base,0.012706286509416298,nonnegative,minus,minus|base,base
364,0.0,confounded,logger2_heavy,minus,plus,0.012796410857463497,nonnegative,base,base,base
364,0.0,confounded,logger2_heavy,base,plus,0.012886535205510696,nonnegative,base,base|plus,plus
365,0.0,confounded,logger2_heavy,minus,base,0.0034253198142085717,nonnegative,minus,minus|base,base
365,0.0,confounded,logger2_heavy,minus,plus,0.003518211859342535,nonnegative,base,base,base
365,0.0,confounded,logger2_heavy,base,plus,0.003611103904476498,nonnegative,base,base|plus,plus
366,0.0,confounded,logger2_heavy,minus,base,0.0014265429022163323,nonnegative,minus,minus|base,base
366,0.0,confounded,logger2_heavy,minus,plus,0.0015083030445812162,nonnegative,base,base,base
366,0.0,confounded,logger2_heavy,base,plus,0.0015900631869461002,nonnegative,base,base|plus,plus
367,0.0,confounded,logger2_heavy,minus,base,0.0040377432013335435,nonnegative,minus,minus|base,base
367,0.0,confounded,logger2_heavy,minus,plus,0.004132614827075942,nonnegative,base,base,base
367,0.0,confounded,logger2_heavy,base,plus,0.004227486452818341,nonnegative,base,base|plus,plus
368,0.0,confounded,logger2_heavy,minus,base,0.0041934095173479236,nonnegative,minus,minus|base,base
368,0.0,confounded,logger2_heavy,minus,plus,0.00428820339230751,nonnegative,base,base,base
368,0.0,confounded,logger2_heavy,base,plus,0.004382997267267097,nonnegative,base,base|plus,plus
369,0.0,confounded,logger2_heavy,minus,base,0.004765067763424113,nonnegative,minus,minus|base,base
369,0.0,confounded,logger2_heavy,minus,plus,0.004859275177675704,nonnegative,base,base,base
369,0.0,confounded,logger2_heavy,base,plus,0.004953482591927294,nonnegative,base,base|plus,plus
370,0.0,confounded,logger2_heavy,minus,base,0.005359554469820393,nonnegative,minus,minus|base,base
370,0.0,confounded,logger2_heavy,minus,plus,0.005452690890778433,nonnegative,base,base,base
370,0.0,confounded,logger2_heavy,base,plus,0.005545827311736473,nonnegative,base,base|plus,plus
371,0.0,confounded,logger2_heavy,minus,base,0.005339791192169985,nonnegative,minus,minus|base,base
371,0.0,confounded,logger2_heavy,minus,plus,0.00543311291001386,nonnegative,base,base,base
371,0.0,confounded,logger2_heavy,base,plus,0.005526434627857735,nonnegative,base,base|plus,plus
372,0.0,confounded,logger2_heavy,minus,base,0.014780307931095527,nonnegative,minus,minus|base,base
372,0.0,confounded,logger2_heavy,minus,plus,0.01487195958208859,nonnegative,base,base,base
372,0.0,confounded,logger2_heavy,base,plus,0.014963611233081653,nonnegative,base,base|plus,plus
373,0.0,confounded,logger2_heavy,minus,base,0.016687104564339195,nonnegative,minus,minus|base,base
373,0.0,confounded,logger2_heavy,minus,plus,0.01677808811842696,nonnegative,base,base,base
373,0.0,confounded,logger2_heavy,base,plus,0.016869071672514724,nonnegative,base,base|plus,plus
374,0.0,confounded,logger2_heavy,minus,base,0.004466968121613957,nonnegative,minus,minus|base,base
374,0.0,confounded,logger2_heavy,minus,plus,0.004558184130758425,nonnegative,base,base,base
374,0.0,confounded,logger2_heavy,base,plus,0.004649400139902893,nonnegative,base,base|plus,plus
375,0.0,confounded,logger2_heavy,minus,base,0.004448465010050029,nonnegative,minus,minus|base,base
375,0.0,confounded,logger2_heavy,minus,plus,0.0045421581851508575,nonnegative,base,base,base
375,0.0,confounded,logger2_heavy,base,plus,0.004635851360251686,nonnegative,base,base|plus,plus
376,0.0,confounded,logger2_heavy,minus,base,0.004354354948424399,nonnegative,minus,minus|base,base
376,0.0,confounded,logger2_heavy,minus,plus,0.004446463598539507,nonnegative,base,base,base
376,0.0,confounded,logger2_heavy,base,plus,0.004538572248654615,nonnegative,base,base|plus,plus
377,0.0,confounded,logger2_heavy,minus,base,0.006943958615145185,nonnegative,minus,minus|base,base
377,0.0,confounded,logger2_heavy,minus,plus,0.00700443682070423,nonnegative,base,base,base
377,0.0,confounded,logger2_heavy,base,plus,0.007064915026263274,nonnegative,base,base|plus,plus
378,0.0,confounded,logger2_heavy,minus,base,0.005403541072061979,nonnegative,minus,minus|base,base
378,0.0,confounded,logger2_heavy,minus,plus,0.005496246530737159,nonnegative,base,base,base
378,0.0,confounded,logger2_heavy,base,plus,0.0055889519894123385,nonnegative,base,base|plus,plus
379,0.0,confounded,logger2_heavy,minus,base,0.014496579490612338,nonnegative,minus,minus|base,base
379,0.0,confounded,logger2_heavy,minus,plus,0.014587665785359083,nonnegative,base,base,base
379,0.0,confounded,logger2_heavy,base,plus,0.014678752080105828,nonnegative,base,base|plus,plus
380,0.0,confounded,logger2_heavy,minus,base,0.015687189157415182,nonnegative,minus,minus|base,base
380,0.0,confounded,logger2_heavy,minus,plus,0.015819179211323697,nonnegative,base,base,base
380,0.0,confounded,logger2_heavy,base,plus,0.015951169265232212,nonnegative,base,base|plus,plus
381,0.0,confounded,logger2_heavy,minus,base,0.012742144172664949,nonnegative,minus,minus|base,base
381,0.0,confounded,logger2_heavy,minus,plus,0.012832509355367616,nonnegative,base,base,base
381,0.0,confounded,logger2_heavy,base,plus,0.012922874538070284,nonnegative,base,base|plus,plus
382,0.0,confounded,logger2_heavy,minus,base,0.0066409048314003405,nonnegative,minus,minus|base,base
382,0.0,confounded,logger2_heavy,minus,plus,0.00673360174885379,nonnegative,base,base,base
382,0.0,confounded,logger2_heavy,base,plus,0.00682629866630724,nonnegative,base,base|plus,plus
383,0.0,confounded,logger2_heavy,minus,base,0.014650008270149617,nonnegative,minus,minus|base,base
383,0.0,confounded,logger2_heavy,minus,plus,0.01474100479854501,nonnegative,base,base,base
383,0.0,confounded,logger2_heavy,base,plus,0.014832001326940403,nonnegative,base,base|plus,plus
384,0.0,confounded,logger2_heavy,minus,base,0.014070146184434806,nonnegative,minus,minus|base,base
384,0.0,confounded,logger2_heavy,minus,plus,0.014686256381845841,nonnegative,base,base,base
384,0.0,confounded,logger2_heavy,base,plus,0.015302366579256876,nonnegative,base,base|plus,plus
385,0.0,confounded,logger2_heavy,minus,base,0.012935931579377447,nonnegative,minus,minus|base,base
385,0.0,confounded,logger2_heavy,minus,plus,0.013026158868415127,nonnegative,base,base,base
385,0.0,confounded,logger2_heavy,base,plus,0.013116386157452808,nonnegative,base,base|plus,plus
386,0.0,confounded,logger2_heavy,minus,base,0.004982524136451505,nonnegative,minus,minus|base,base
386,0.0,confounded,logger2_heavy,minus,plus,0.0050752175681932354,nonnegative,base,base,base
386,0.0,confounded,logger2_heavy,base,plus,0.005167910999934966,nonnegative,base,base|plus,plus
387,0.0,confounded,logger2_heavy,minus,base,0.013747296078515436,nonnegative,minus,minus|base,base
387,0.0,confounded,logger2_heavy,minus,plus,0.013838213809005129,nonnegative,base,base,base
387,0.0,confounded,logger2_heavy,base,plus,0.013929131539494821,nonnegative,base,base|plus,plus
388,0.0,confounded,logger2_heavy,minus,base,0.014219735409363832,nonnegative,plus,plus,plus
388,0.0,confounded,logger2_heavy,minus,plus,0.013890229841616308,nonnegative,minus,minus|plus,plus
388,0.0,confounded,logger2_heavy,base,plus,0.013560724273868785,nonnegative,minus,minus,minus
389,0.0,confounded,logger2_heavy,minus,base,0.012655896235500785,nonnegative,minus,minus|base,base
389,0.0,confounded,logger2_heavy,minus,plus,0.012745945111830859,nonnegative,base,base,base
389,0.0,confounded,logger2_heavy,base,plus,0.012835993988160932,nonnegative,base,base|plus,plus
390,0.0,confounded,logger2_heavy,minus,base,0.006131409371121999,nonnegative,minus,minus|base,base
390,0.0,confounded,logger2_heavy,minus,plus,0.00622422658801236,nonnegative,base,base,base
390,0.0,confounded,logger2_heavy,base,plus,0.006317043804902722,nonnegative,base,base|plus,plus
391,0.0,confounded,logger2_heavy,minus,base,0.013539842621194786,nonnegative,minus,minus|base,base
391,0.0,confounded,logger2_heavy,minus,plus,0.013630764115895921,nonnegative,base,base,base
391,0.0,confounded,logger2_heavy,base,plus,0.013721685610597056,nonnegative,base,base|plus,plus
392,0.0,confounded,logger2_heavy,minus,base,0.014780046039965744,nonnegative,minus,minus|base,base
392,0.0,confounded,logger2_heavy,minus,plus,0.01492767706832937,nonnegative,base,base,base
392,0.0,confounded,logger2_heavy,base,plus,0.015075308096692996,nonnegative,base,base|plus,plus
393,0.0,confounded,logger2_heavy,minus,base,0.0019415545171317383,nonnegative,minus,minus|base,base
393,0.0,confounded,logger2_heavy,minus,plus,0.0020311625041697368,nonnegative,base,base,base
393,0.0,confounded,logger2_heavy,base,plus,0.002120770491207735,nonnegative,base,base|plus,plus
394,0.0,confounded,logger2_heavy,minus,base,0.0009327072136103842,nonnegative,minus,minus|base,base
394,0.0,confounded,logger2_heavy,minus,plus,0.0010251514270965822,nonnegative,base,base,base
394,0.0,confounded,logger2_heavy,base,plus,0.0011175956405827803,nonnegative,base,base|plus,plus
395,0.0,confounded,logger2_heavy,minus,base,0.013343990773254322,nonnegative,minus,minus|base,base
395,0.0,confounded,logger2_heavy,minus,plus,0.013434583097076902,nonnegative,base,base,base
395,0.0,confounded,logger2_heavy,base,plus,0.013525175420899482,nonnegative,base,base|plus,plus
396,0.0,confounded,logger2_heavy,minus,base,0.004766870701979564,nonnegative,minus,minus|base,base
396,0.0,confounded,logger2_heavy,minus,plus,0.0067290334778538075,nonnegative,base,base,base
396,0.0,confounded,logger2_heavy,base,plus,0.00869119625372805,nonnegative,base,base|plus,plus
397,0.0,confounded,logger2_heavy,minus,base,0.013017894868455282,nonnegative,minus,minus|base,base
397,0.0,confounded,logger2_heavy,minus,plus,0.013108065421410131,nonnegative,base,base,base
397,0.0,confounded,logger2_heavy,base,plus,0.01319823597436498,nonnegative,base,base|plus,plus
