action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
plus,-0.002245518983993189,-0.003131835579981337,confounded,0.3,0.0,-0.0026957303301170634,signed_balanced_population_bias,logger12_balanced,0,78,0.002000127718902556,anchor_id,
plus,0.003032097863997499,-0.0007651665809244501,confounded,0.3,0.0,0.0010979594894471084,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.008343232884872027,anchor_id,
plus,-0.0011712347951419314,-0.0016219572632601542,confounded,0.3,0.0,-0.0013977860970978545,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0010371032616532296,anchor_id,
all,0.6025641025641025,0.3717948717948718,confounded,0.3,0.0,0.48717948717948717,neural_do_ranking_disagreement,logger12_balanced,0,78,0.5030708231255845,anchor_id,
all,0.002661309163556772,0.0014328347005758259,confounded,0.3,0.0,0.0020085176823516414,neural_decision_regret,logger12_balanced,0,78,0.002701836006219124,anchor_id,
base,0.01384619615236514,0.010444836470199045,confounded,0.3,0.0,0.012095859100164922,base_prediction_range_across_mixtures,all_primary,0,78,0.007339763738790684,anchor_id,
minus,0.03877400036317339,0.025567741043637612,confounded,0.3,0.05,0.03211761858278043,reward_population_mae,logger1_heavy,0,78,0.029408131270680978,anchor_id,
minus,0.05181021398425367,0.034367636843223574,confounded,0.3,0.05,0.04341994863223861,reward_population_rmse,logger1_heavy,0,78,0.0035044864061691003,anchor_id,
minus,-0.013571975013327194,-0.024065830119156806,confounded,0.3,0.05,-0.018725628079319108,paired_prediction_increment,logger1_heavy,0,78,0.024311907817044592,anchor_id,
minus,0.02836815260704252,0.020039948475749025,confounded,0.3,0.05,0.024150851986415096,paired_increment_absolute_error,logger1_heavy,0,78,0.019181471496489386,anchor_id,
base,0.037570665738837876,0.02540111395093632,confounded,0.3,0.05,0.031144665579581003,reward_population_mae,logger1_heavy,0,78,0.027795980471366784,anchor_id,
base,0.04964953483049294,0.03346910409849716,confounded,0.3,0.05,0.04162572983499103,reward_population_rmse,logger1_heavy,0,78,0.0032302812890270833,anchor_id,
base,0.012637175270428132,0.0025222167801920137,confounded,0.3,0.05,0.007555450416794362,paired_prediction_increment,logger1_heavy,0,78,0.02328603399049415,anchor_id,
base,0.022592299449936976,0.01592876730299941,confounded,0.3,0.05,0.019104440068431792,paired_increment_absolute_error,logger1_heavy,0,78,0.015177152101803638,anchor_id,
base,0.0224606534755242,0.0156950371379128,confounded,0.3,0.05,0.019104440068431792,base_prediction_absolute_increment,logger1_heavy,0,78,0.015177152101803638,anchor_id,
plus,0.03690262819479847,0.025006837924167427,confounded,0.3,0.05,0.030914849818300512,reward_population_mae,logger1_heavy,0,78,0.02824348645114344,anchor_id,
plus,0.0504178694459277,0.0339210389542502,confounded,0.3,0.05,0.0417515941407609,reward_population_rmse,logger1_heavy,0,78,0.003276487791797512,anchor_id,
plus,0.03968623917997385,0.029018441115956375,confounded,0.3,0.05,0.03461393516682026,paired_prediction_increment,logger1_heavy,0,78,0.02344534134224927,anchor_id,
plus,0.021315520624851352,0.014827552128509612,confounded,0.3,0.05,0.018091614113144517,paired_increment_absolute_error,logger1_heavy,0,78,0.01510849742438562,anchor_id,
minus,0.03621427016654539,0.02333267769034654,confounded,0.3,0.05,0.02960290182245381,reward_population_mae,logger12_balanced,0,78,0.029276502622936223,anchor_id,
minus,0.05068271988716693,0.032244462910264074,confounded,0.3,0.05,0.041502491083890876,reward_population_rmse,logger12_balanced,0,78,0.0034700443105551587,anchor_id,
minus,-0.01082663040732455,-0.019188989675674308,confounded,0.3,0.05,-0.01490750184994736,paired_prediction_increment,logger12_balanced,0,78,0.01812218698210763,anchor_id,
minus,0.02143026292682945,0.01516806080607093,confounded,0.3,0.05,0.018297389933721597,paired_increment_absolute_error,logger12_balanced,0,78,0.014832832840574078,anchor_id,
base,0.035891227590154076,0.023370166123814377,confounded,0.3,0.05,0.029277739548361357,reward_population_mae,logger12_balanced,0,78,0.027856859245131337,anchor_id,
base,0.04911975811603812,0.031937517876114235,confounded,0.3,0.05,0.04028947583491106,reward_population_rmse,logger12_balanced,0,78,0.003200616715443633,anchor_id,
base,0.008821004354766805,0.0010239012593736413,confounded,0.3,0.05,0.00513410986643444,paired_prediction_increment,logger12_balanced,0,78,0.017373775721595684,anchor_id,
base,0.016317670299030727,0.011346391309233695,confounded,0.3,0.05,0.013888521369939167,paired_increment_absolute_error,logger12_balanced,0,78,0.011539210918072593,anchor_id,
base,0.016509439394187628,0.011354194221939264,confounded,0.3,0.05,0.013888521369939167,base_prediction_absolute_increment,logger12_balanced,0,78,0.011539210918072593,anchor_id,
plus,0.035489302850602186,0.023039302339044002,confounded,0.3,0.05,0.02895422998158406,reward_population_mae,logger12_balanced,0,78,0.02774779843654259,anchor_id,
plus,0.048485021477138485,0.031891311067374695,confounded,0.3,0.05,0.03998020412882538,reward_population_rmse,logger12_balanced,0,78,0.003079626832981827,anchor_id,
plus,0.02915732257863398,0.021584846505039744,confounded,0.3,0.05,0.025261853117164508,paired_prediction_increment,logger12_balanced,0,78,0.01813210157794694,anchor_id,
plus,0.01633882220041935,0.010917176677320452,confounded,0.3,0.05,0.013681953779945646,paired_increment_absolute_error,logger12_balanced,0,78,0.012723510841442149,anchor_id,
minus,0.03545556672873516,0.02192343307809673,confounded,0.3,0.05,0.028264310946538845,reward_population_mae,logger2_heavy,0,78,0.03101142058173038,anchor_id,
minus,0.05264632156120186,0.031038733352540333,confounded,0.3,0.05,0.041812078247662116,reward_population_rmse,logger2_heavy,0,78,0.004353129813079058,anchor_id,
minus,-0.004784807717425927,-0.013931818654263592,confounded,0.3,0.05,-0.009440293501943522,paired_prediction_increment,logger2_heavy,0,78,0.020446240230717193,anchor_id,
minus,0.02250163665041489,0.015685234079961533,confounded,0.3,0.05,0.018942854315495118,paired_increment_absolute_error,logger2_heavy,0,78,0.014834296335415033,anchor_id,
base,0.034772179306783106,0.02166230994903199,confounded,0.3,0.05,0.02831060866978605,reward_population_mae,logger2_heavy,0,78,0.030004794214318706,anchor_id,
base,0.05188408997421397,0.030377121306602004,confounded,0.3,0.05,0.04111248094444163,reward_population_rmse,logger2_heavy,0,78,0.004008742009010023,anchor_id,
base,0.010910925162158625,0.0023593938680143292,confounded,0.3,0.05,0.006339294450288586,paired_prediction_increment,logger2_heavy,0,78,0.019429214263239986,anchor_id,
base,0.018749940577122245,0.01252365135503507,confounded,0.3,0.05,0.01555949684706762,paired_increment_absolute_error,logger2_heavy,0,78,0.013151458259861387,anchor_id,
base,0.01842197579428277,0.012638945452825557,confounded,0.3,0.05,0.01555949684706762,base_prediction_absolute_increment,logger2_heavy,0,78,0.013151458259861387,anchor_id,
plus,0.03520326538406471,0.022302779257612173,confounded,0.3,0.05,0.02801155953215395,reward_population_mae,logger2_heavy,0,78,0.029973609272950077,anchor_id,
plus,0.050726045138500424,0.031157254333821292,confounded,0.3,0.05,0.040884551487849086,reward_population_rmse,logger2_heavy,0,78,0.003719953856381612,anchor_id,
plus,0.02703947854889384,0.018838566561509156,confounded,0.3,0.05,0.022804537069715723,paired_prediction_increment,logger2_heavy,0,78,0.01953231369583652,anchor_id,
plus,0.01798754991540802,0.012586561805943395,confounded,0.3,0.05,0.015073287579977128,paired_increment_absolute_error,logger2_heavy,0,78,0.012316658350399043,anchor_id,
minus,-0.008632887731880888,-0.02619976117477318,confounded,0.3,0.05,-0.017160112407947042,signed_balanced_neural_bias,logger12_balanced,0,78,0.04036423586179439,anchor_id,
minus,-0.027539820364050664,-0.028365621059157475,confounded,0.3,0.05,-0.027943269691454366,signed_balanced_population_bias,logger12_balanced,0,78,0.0019403061114859018,anchor_id,
minus,-0.004010268813205917,-0.009144949551132884,confounded,0.3,0.05,-0.006545438077566109,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.012216793874064295,anchor_id,
minus,-0.01427404380280822,-0.01472284269556738,confounded,0.3,0.05,-0.014489102802976236,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.00100608465040017,anchor_id,
minus,-0.005626925761439533,-0.013181605486361261,confounded,0.3,0.05,-0.009285334577375584,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.01603971665362865,anchor_id,
minus,0.015497015859646957,0.010666615172837186,confounded,0.3,0.05,0.01293430493168982,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.011297338271246396,anchor_id,
base,0.012838993477804069,-0.005377358316275499,confounded,0.3,0.05,0.003931194284829558,signed_balanced_neural_bias,logger12_balanced,0,78,0.040356758203029676,anchor_id,
base,1.423362852083534e-17,-1.850371707708594e-17,confounded,0.3,0.05,-2.846725704167068e-18,signed_balanced_population_bias,logger12_balanced,0,78,7.371851128909131e-17,anchor_id,
base,0.005604128777168533,0.0005083803520483473,confounded,0.3,0.05,0.0030925215702855427,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.01178359312133423,anchor_id,
base,0.0,0.0,confounded,0.3,0.05,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
base,0.004609171925275501,-0.002038649161437768,confounded,0.3,0.05,0.0012161559665057765,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.015144377821087629,anchor_id,
base,0.013777694822722916,0.009433384729767057,confounded,0.3,0.05,0.01158390857723274,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.009742730507542844,anchor_id,
plus,0.033823192181757535,0.01605366083029061,confounded,0.3,0.05,0.025092432361729415,signed_balanced_neural_bias,logger12_balanced,0,78,0.0405102709138332,anchor_id,
plus,0.027753591662723138,0.026845993748757322,confounded,0.3,0.05,0.02730426966988284,signed_balanced_population_bias,logger12_balanced,0,78,0.002000127718902567,anchor_id,
plus,0.015410102723712493,0.010213576151947202,confounded,0.3,0.05,0.012907357586551645,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.011832660364645309,anchor_id,
plus,0.014389403326530529,0.013926938587818563,confounded,0.3,0.05,0.01415776945845765,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0010371032616532144,anchor_id,
plus,0.014917895142992979,0.00843329388603706,confounded,0.3,0.05,0.011809398097104537,paired_heavy_prediction_increment,logger1_minus_logger2,0,78,0.014556731245082128,anchor_id,
plus,0.01372228261852122,0.009680208709983457,confounded,0.3,0.05,0.011613334105144178,paired_heavy_increment_absolute_error,logger1_minus_logger2,0,78,0.0094600895699008,anchor_id,
all,0.9615384615384616,0.8205128205128205,confounded,0.3,0.05,0.8974358974358975,neural_do_ranking_disagreement,logger12_balanced,0,78,0.3053524082762296,anchor_id,
all,0.005774986169175985,0.0042707171785447955,confounded,0.3,0.05,0.0049943979980788195,neural_decision_regret,logger12_balanced,0,78,0.003349278092910691,anchor_id,
base,0.01229506613069342,0.009192214752674262,confounded,0.3,0.05,0.010700003460278506,base_prediction_range_across_mixtures,all_primary,0,78,0.007339799423041305,anchor_id,
base,0.41334257168132965,0.30743070042931125,confounded,0.3,0.05,0.35666678200928353,base_leakage_over_balanced_direct_signal,all_primary,0,78,0.24465998076804354,anchor_id,
minus,0.07118777053541582,0.05267928082908554,confounded,0.3,0.1,0.06133350391499578,reward_population_mae,logger1_heavy,0,78,0.04198980572774149,anchor_id,
minus,0.08347131308926939,0.06406539797608679,confounded,0.3,0.1,0.0741777465284811,reward_population_rmse,logger1_heavy,0,78,0.006679411006442837,anchor_id,
minus,-0.010217534172819641,-0.028202542585399604,confounded,0.3,0.1,-0.01915228406191244,paired_prediction_increment,logger1_heavy,0,78,0.04137067162912509,anchor_id,
minus,0.06680466809261125,0.05080541703067475,confounded,0.3,0.1,0.059056262610809665,paired_increment_absolute_error,logger1_heavy,0,78,0.03743315723028467,anchor_id,
base,0.051489350332576095,0.03521546240772554,confounded,0.3,0.1,0.04322153618590713,reward_population_mae,logger1_heavy,0,78,0.03790662839386692,anchor_id,
base,0.06774395621585866,0.047076786201064855,confounded,0.3,0.1,0.05732880350781306,reward_population_rmse,logger1_heavy,0,78,0.005198091994839011,anchor_id,
base,0.02904813887610492,0.010608522686728102,confounded,0.3,0.1,0.020159323864394074,paired_prediction_increment,logger1_heavy,0,78,0.0412709804973538,anchor_id,
base,0.04280884708520462,0.030478236226530994,confounded,0.3,0.1,0.036493814871875,paired_increment_absolute_error,logger1_heavy,0,78,0.027674455039909895,anchor_id,
base,0.04302401677984017,0.030767391523421218,confounded,0.3,0.1,0.036493814871875,base_prediction_absolute_increment,logger1_heavy,0,78,0.027674455039909895,anchor_id,
plus,0.05223873715242796,0.03598079061601168,confounded,0.3,0.1,0.04402084992550069,reward_population_mae,logger1_heavy,0,78,0.0387498477789758,anchor_id,
plus,0.07031597321666795,0.04720516922959727,confounded,0.3,0.1,0.05848192268573383,reward_population_rmse,logger1_heavy,0,78,0.006235732613033351,anchor_id,
plus,0.07048387918556205,0.05102957925086373,confounded,0.3,0.1,0.06041261372948398,paired_prediction_increment,logger1_heavy,0,78,0.04310592986464411,anchor_id,
plus,0.04198143120481685,0.028609592996028676,confounded,0.3,0.1,0.034726076360486205,paired_increment_absolute_error,logger1_heavy,0,78,0.02947620206639366,anchor_id,
minus,0.048553903722097905,0.03314651045371688,confounded,0.3,0.1,0.040769789858093604,reward_population_mae,logger12_balanced,0,78,0.03479506980314477,anchor_id,
minus,0.06218833540223692,0.044431828549600705,confounded,0.3,0.1,0.05345419434219946,reward_population_rmse,logger12_balanced,0,78,0.004358989378381146,anchor_id,
minus,-0.022658382329495498,-0.03716085070003915,confounded,0.3,0.1,-0.03041016124129764,paired_prediction_increment,logger12_balanced,0,78,0.032906783126244274,anchor_id,
minus,0.04136450525983898,0.02954457759790501,confounded,0.3,0.1,0.0352285116996831,paired_increment_absolute_error,logger12_balanced,0,78,0.02669494859146698,anchor_id,
base,0.04302324747825896,0.02994378794716903,confounded,0.3,0.1,0.03630278728030298,reward_population_mae,logger12_balanced,0,78,0.030972144068142922,anchor_id,
base,0.055761941059242835,0.03930314152023987,confounded,0.3,0.1,0.0475906260898368,reward_population_rmse,logger12_balanced,0,78,0.0035598428893471924,anchor_id,
base,0.009663313153442273,-0.0036846060776011425,confounded,0.3,0.1,0.003042970101534127,paired_prediction_increment,logger12_balanced,0,78,0.03079767143508158,anchor_id,
base,0.02798249949267628,0.019039217856197253,confounded,0.3,0.1,0.023428796643730945,paired_increment_absolute_error,logger12_balanced,0,78,0.020045929614976313,anchor_id,
base,0.028240376618415563,0.01938735062868273,confounded,0.3,0.1,0.023428796643730945,base_prediction_absolute_increment,logger12_balanced,0,78,0.020045929614976313,anchor_id,
plus,0.04758587143228855,0.03399118559031103,confounded,0.3,0.1,0.04102215740404403,reward_population_mae,logger12_balanced,0,78,0.03248824890916658,anchor_id,
plus,0.06186596498854315,0.04359176744926526,confounded,0.3,0.1,0.05219934711665267,reward_population_rmse,logger12_balanced,0,78,0.004072374307685082,anchor_id,
plus,0.044212519992552934,0.0308961101417206,confounded,0.3,0.1,0.037293163741259475,paired_prediction_increment,logger12_balanced,0,78,0.03096508477715299,anchor_id,
plus,0.03609070699348348,0.026291595657323755,confounded,0.3,0.1,0.030927081953852513,paired_increment_absolute_error,logger12_balanced,0,78,0.022632426381507798,anchor_id,
minus,0.04239330335871781,0.02876135833478578,confounded,0.3,0.1,0.0353739986089609,reward_population_mae,logger2_heavy,0,78,0.02956428481863861,anchor_id,
minus,0.05351958527513446,0.03832408107551244,confounded,0.3,0.1,0.04598000635564221,reward_population_rmse,logger2_heavy,0,78,0.0033700844494284413,anchor_id,
minus,-0.01264809702246267,-0.0263781575262895,confounded,0.3,0.1,-0.019714668521345707,paired_prediction_increment,logger2_heavy,0,78,0.030120958255343,anchor_id,
minus,0.03643934635391968,0.025909226176513013,confounded,0.3,0.1,0.030862866953085353,paired_increment_absolute_error,logger2_heavy,0,78,0.02370420644600713,anchor_id,
base,0.03874698248969878,0.02649837464026169,confounded,0.3,0.1,0.0325020971799983,reward_population_mae,logger2_heavy,0,78,0.027659160663310117,anchor_id,
base,0.04980035891487443,0.035135746435413104,confounded,0.3,0.1,0.04256298184376618,reward_population_rmse,logger2_heavy,0,78,0.0029099729333178738,anchor_id,
base,0.015835533337898795,0.0030941410937612864,confounded,0.3,0.1,0.009513799630616111,paired_prediction_increment,logger2_heavy,0,78,0.02863221464005607,anchor_id,
base,0.02753175015806309,0.01937886720931933,confounded,0.3,0.1,0.02326274875655188,paired_increment_absolute_error,logger2_heavy,0,78,0.01906064298892234,anchor_id,
base,0.027326077690614247,0.01936259423937556,confounded,0.3,0.1,0.02326274875655188,base_prediction_absolute_increment,logger2_heavy,0,78,0.01906064298892234,anchor_id,
plus,0.038758318785564065,0.02661222689224176,confounded,0.3,0.1,0.03266690545875755,reward_population_mae,logger2_heavy,0,78,0.02819501864412791,anchor_id,
plus,0.05013863795756432,0.03515392879307798,confounded,0.3,0.1,0.043033638070282765,reward_population_rmse,logger2_heavy,0,78,0.0030072562056565827,anchor_id,
plus,0.04625084610876437,0.034174524210230484,confounded,0.3,0.1,0.039868282809285664,paired_prediction_increment,logger2_heavy,0,78,0.02881216612626155,anchor_id,
plus,0.026003003946678423,0.01740333987191601,confounded,0.3,0.1,0.02171355666399986,paired_increment_absolute_error,logger2_heavy,0,78,0.019332679472626155,anchor_id,
minus,-0.022133231150413653,-0.04241826763520727,confounded,0.3,0.1,-0.03266277179929732,signed_balanced_neural_bias,logger12_balanced,0,78,0.04746427931301465,anchor_id,
